CHECKOUT_HEADER_ID_C,MARKET_CODE_C,MARKET_DESC_C,MARKET_GROUP_C,MAJOR_MARKET_CODE_C,CHANNEL_CODE_C,RATE_PLAN_C,SPLIT_RATE_PLAN_C,CONS_GUEST_ID_C,ROOM_NUM_C,ROOM_TYPE_CODE_C,ROOM_TYPE_DESCRIPTION_C,WALK_IN_FLG_C,RESERVATION_CONFIRMATION_NUM_C,RESERVATION_CONFIRMATION_PAGE_C,RESERVATION_STATUS_C,CHECK_IN_DATE_C,CHECK_OUT_DATE_C,LENGTH_OF_STAY_C,NUMBER_OF_ROOMS_C,ADULT_NUM_C,CHILDREN_NUM_C,POV_CODE_C,QUOTED_RATE_C,PMS_ROOM_REV_C,PMS_ROOM_REV_USD_C,PMS_TOTAL_REV_C,PMS_TOTAL_REV_USD_C,PMS_FOOD_BEVERAGE_REV_C,PMS_FOOD_BEVERAGE_REV_USD_C,PMS_OTHER_REV_C,PMS_OTHER_REV_USD_C,WALK_FLAG_C,NO_SHOW_FLAG_C,DUP_INDEX_C,CONFIRMATION_NUM_R,CONFIRMATION_PAGE_R,RESERVATION_DATE_R,ARRIVAL_FLG_R,ARRIVAL_DATE_R,DEPARTURE_DATE_R,DIRECT_NIGHTS_NUM_R,RESERVATION_STATUS_R,ENTRY_TIME_R,ENTRY_HOTEL_CODE_R,LAST_CHANGE_DATE_R,ROOM_TYPE_CODE_R,ROOM_TYPE_DESCRIPTION_R,MAJOR_MARKET_CODE_R,PMS_RATE_CATEGORY_CODE_R,NUM_ROOMS_R,ADULT_NUM_R,CHILDREN_NUM_R,NT_RATE_R,STATE_R,COUNTRY_CODE_R,ETA_R,FLIGHTT_INFO_R,LENGTH_OF_STAY_R,LENGTH_OF_STAY_CATEGORY_R,CALCULATED_NIGHTS_NUM_R,ROOM_NIGHTS_R,STATUS_CALCULATION_R,GROUPS_VS_FIT_R,GUEST_COUNTRY_R,GOLDPASSPORT_FLG_R,MEMBER_STATUS_R,PACE_CATEGORY_R,PACE_R,OFFER_FLG_R,PAST_VS_FUTURE_R,REVENUE_R,REVENUE_USD_R,CHANNEL_CODE_R,e_delivereddate_I,e_delivereddate_adj_I,e_status_I,e_hy_gss_tier_I,e_hy_gss_conf_num_I,e_hy_gss_conf_page_I,e_hy_feedback_type_I,e_hy_gss_rate_plan_code_I,e_country_I,e_hy_gss_check_in_by_I,e_hy_gss_check_out_by_I,e_hy_gss_marketing_emails_ok_yn_I,e_hy_gss_promo_emails_ok_yn_I,e_hy_gss_club_access_yn_I,e_hy_gss_gender_I,e_hy_gss_title_text_I,e_hy_gss_language_I,e_hy_gss_room_floor_I,e_hy_gss_check_in_time_text_I,e_hy_gss_check_out_time_text_I,e_hy_gss_check_in_time_I,e_hy_gss_check_out_time_I,e_checkin_I,e_checkout_I,a_last_seen_page_name_I,a_last_submitted_page_name_I,Survey_ID_H,Response_Date_H,Guest_Checkin_Date_H,Guest_Checkout_Date_H,Length_Stay_H,Guest_State_H,Guest_Country_H,Gender_H,Age_Range_H,POV_H,Language_H,DOE_H,Booking_Location_H,Num_Adults_H,Num_Kids_H,Num_Rooms_H,Conf_Num_Orig_H,Conf_Num_H,Conf_Page_H,Rate_Plan_H,Gross_Rev_H,Net_Rev_H,Room_Rev_H,CC_Type_H,Currency_H,Clublounge_Used_H,Spa_Used_H,GDS_Source_H,Checkin_Length_H,Room_Num_H,Room_Type_H,GP_Tier_H,Status_H,Feedback_Type_H,Mobile_First_H,Mobile_H,Likelihood_Recommend_H,Overall_Sat_H,Guest_Room_H,Tranquility_H,Condition_Hotel_H,Customer_SVC_H,Staff_Cared_H,Internet_Sat_H,Check_In_H,F&B_FREQ_H,F&B_Overall_Experience_H,Internet_Dissat_Lobby_H,Internet_Dissat_Slow_H,Internet_Dissat_Expensive_H,Internet_Dissat_Connectivity_H,Internet_Dissat_Billing_H,Internet_Dissat_Wired_H,Internet_Dissat_Other_H,TV_Internet_General_H,Room_Dissat_Internet_H,eff_date_CC,avail_room_cnt_CC,occ_room_cnt_CC,average_daily_rate_CC,Spirit_PL,Property_ID_PL,Hotel Name-Long_PL,Hotel Name-Short_PL,Award Category_PL,Status_PL,City_PL,State_PL,US Region_PL,Postal Code_PL,Country_PL,Ops Region_PL,Sub-Continent_PL,Property DMA_PL,Property Latitude_PL,Property Longitude_PL,Currency_PL,Dom Int'l_PL,Guest NPS Goal_PL,STR Number_PL,STR Market_PL,Brand_PL,Brand Initial_PL,Club Type_PL,Hotel Inventory_PL,Floors_PL,Total Meeting Space_PL,Union_PL,G#Region_PL,D#Region_PL,Region_PL,Category_PL,Scope of Service_PL,Type_PL,Class_PL,Location_PL,Bucket_PL,Relationship_PL,All Suites_PL,Bell Staff_PL,Boutique_PL,Business Center_PL,Casino_PL,Conference_PL,Convention_PL,Dry-Cleaning_PL,Elevators_PL,Fitness Center_PL,Fitness Trainer_PL,Golf_PL,Indoor Corridors_PL,Laundry_PL,Limo Service_PL,Mini-Bar_PL,Pool-Indoor_PL,Pool-Outdoor_PL,Regency Grand Club_PL,Resort_PL,Restaurant_PL,Self-Parking_PL,Shuttle Service_PL,Ski_PL,Spa_PL,Spa services in fitness center_PL,Spa online booking_PL,Spa F&B offering_PL,Valet Parking_PL,GP_Tier,Sub_Channel_Category,Channel_Category,Booking_Channel,NPS_Type,Stay_Sequence,Stay_Sequence_Brand,Completed_Survey_Sequence,Days_Since_Last_Stay,Days_Until_Next_Stay
107522539,WHLS,TOUR,WHOLESALE,TRANSIENT,DIR-KATHM,WHL011  ,WHL011,215245542,648,CLBK,Club King Room,N,54488990,1,CHECKED OUT,12/31/2014,1/2/2015,2,1,2,,LEISURE,179,40420,391.44,45441.2,440.22,5021.2,48.77,0,0,,,1,54488990,1,12/30/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,3:23:05,KATHM,12/30/2014 0:00,1VWK,STUPA VIEW KING ,TRANSIENT,WHOL,1,2,,179,,NEPAL,7:00,TK-726,1,0-4,1,1,Confirmed,FIT,NEPAL,GP No,,0-3 Days,2,N,Future,179,179,DIR-KATHM,1/4/2015 14:19,1/5/2015 3:19,DELIVERED_NO_REMINDER,,54488990,1,GSS,WHL011,Nepal,JPOKHREL,AKARKI,,,N,,,,,,,,,12/31/2014,1/2/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522667,LOCL,LOCA,OTHER,TRANSIENT,DIR-KATHM,RELX  ,RELX,91009175,319,KING,King Room,N,54591380,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,LEISURE,102,9999,97.12,14949,145.21,4950,48.08,0,0,,,1,54591380,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,21:48:45,KATHM,12/31/2014 0:00,KING,KING ROOM       ,TRANSIENT,PKG1,1,2,,102,,NEPAL,15:00,,1,0-4,1,1,Confirmed,FIT,NEPAL,GP Yes,Platinum,0-3 Days,1,N,Past,102,102,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,Platinum,Direct,Hotel,Hotel,,18,18,,24,
107522670,WHLS,TOUR,WHOLESALE,TRANSIENT,C00HN,WNETB1,WNET,215309613,266,KING,King Room,N,54592004,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,1,,BUSINESS,152.63,15423.26,149.81,15423.26,149.81,0,0,0,0,,,1,54592004,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,22:27:33,OMGDS,12/31/2014 0:00,KING,KING ROOM       ,TRANSIENT,WNET,1,2,,152.63,,,0,,1,0-4,1,1,Confirmed,FIT,,GP No,,0-3 Days,1,N,Past,152.63,152.63,C00HN,1/4/2015 14:20,1/4/2015 14:20,DELIVERED_NO_REMINDER,,54592004,1,GSS,WNETB1,,MSINGH,MSINGH,,,N,,,,,,,,,1/1/2015,1/2/2015,Autogenerated survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Internet,Electronic Distribution,Internet,,,,,,
107522600,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-NYU7  ,G-NYU7,215303801,451,1VWT,View Twin Room,N,54549733,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,BUSINESS,134,13540.7,131.53,13540.7,131.53,0,0,0,0,,,1,54549733,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,4:32:21,KATHM,12/31/2014 0:00,1VWT,STUPA VIEW TWIN ,CONVENTION,NYU7,1,2,,134,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,134,134,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522602,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-NYU7  ,G-NYU7,215303787,523,1VWT,View Twin Room,N,54549760,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,BUSINESS,134,13540.7,131.53,13540.7,131.53,0,0,0,0,,,1,54549760,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,4:33:51,KATHM,12/31/2014 0:00,1VWT,STUPA VIEW TWIN ,CONVENTION,NYU7,1,2,,134,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,134,134,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522604,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-NYU7  ,G-NYU7,215303784,407,1VWK,View King Room,N,54549770,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,BUSINESS,134,13540.7,131.53,13540.7,131.53,0,0,0,0,,,1,54549770,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,4:34:40,KATHM,12/31/2014 0:00,1VWT,STUPA VIEW TWIN ,CONVENTION,NYU7,1,2,,134,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,134,134,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522606,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-NYU7  ,G-NYU7,215303797,461,1VWT,View Twin Room,N,54549786,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,BUSINESS,134,13540.7,131.53,13540.7,131.53,0,0,0,0,,,1,54549786,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,4:35:27,KATHM,12/31/2014 0:00,1VWT,STUPA VIEW TWIN ,CONVENTION,NYU7,1,2,,134,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,134,134,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522608,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-NYU7  ,G-NYU7,215303777,443,1VWT,View Twin Room,N,54549796,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,BUSINESS,134,6770.35,65.76,6770.35,65.76,0,0,0,0,,,1,54549796,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,4:36:08,KATHM,12/31/2014 0:00,1VWT,STUPA VIEW TWIN ,CONVENTION,NYU7,1,2,,134,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,134,134,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522610,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-NYU7  ,G-NYU7,215303800,405,1VWT,View Twin Room,N,54549807,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,BUSINESS,134,13540.7,131.53,13540.7,131.53,0,0,0,0,,,1,54549807,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,4:36:46,KATHM,12/31/2014 0:00,1VWT,STUPA VIEW TWIN ,CONVENTION,NYU7,1,2,,134,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,134,134,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522612,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-NYU7  ,G-NYU7,215303785,449,1VWT,View Twin Room,N,54549813,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,BUSINESS,134,13540.7,131.53,13540.7,131.53,0,0,0,0,,,1,54549813,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,4:37:25,KATHM,12/31/2014 0:00,1VWT,STUPA VIEW TWIN ,CONVENTION,NYU7,1,2,,134,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,134,134,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522614,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-NYU7  ,G-NYU7,215303781,427,1VWK,View King Room,N,54549821,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,1,,BUSINESS,119,12024.95,116.8,13237.55,128.58,0,0,1212.6,11.77,,,1,54549821,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,4:37:55,KATHM,12/31/2014 0:00,1VWK,STUPA VIEW KING ,CONVENTION,NYU7,1,1,,119,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,119,119,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522616,WHLS,TOUR,WHOLESALE,TRANSIENT,DIR-KATHM,WHL11  ,WHL11,215270700,269,TWIN,Twin Room,N,54549978,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,BUSINESS,125,0,0,0,0,0,0,0,0,,,1,54549978,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,4:48:13,KATHM,12/31/2014 0:00,TWIN,TWIN ROOM       ,TRANSIENT,WHOL,1,2,,125,,NEPAL,22:00,KA-192,1,0-4,1,1,Confirmed,FIT,NEPAL,GP No,,0-3 Days,1,N,Past,125,125,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522620,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-STG4  ,G-STG4,215303776,356,TWIN,Twin Room,N,54550161,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,3,,BUSINESS,160,16168,157.05,16168,157.05,0,0,0,0,,,1,54550161,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,5:01:23,KATHM,12/31/2014 0:00,TWIN,TWIN ROOM       ,CONVENTION,STG4,1,3,,160,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,160,160,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522623,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-STG4  ,G-STG4,215303768,351,TWIN,Twin Room,N,54550163,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,1,,BUSINESS,110,11115.5,107.97,11115.5,107.97,0,0,0,0,,,1,54550163,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,5:01:47,KATHM,12/31/2014 0:00,KING,KING ROOM       ,CONVENTION,STG4,1,1,,110,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,110,110,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522624,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-STG4  ,G-STG4,215303770,316,KING,King Room,N,54550182,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,BUSINESS,125,12631.25,122.69,23081.25,224.2,9700,94.22,750,7.28,,,1,54550182,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,5:02:46,KATHM,12/31/2014 0:00,KING,KING ROOM       ,CONVENTION,STG4,1,2,,125,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,125,125,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522626,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-STG4  ,G-STG4,215303761,325,KING,King Room,N,54550191,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,BUSINESS,125,6315.63,61.34,6315.63,61.34,0,0,0,0,,,1,54550191,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,5:03:29,KATHM,12/31/2014 0:00,KING,KING ROOM       ,CONVENTION,STG4,1,2,,125,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,125,125,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
